# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
6.59993
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 91.4281
0.338392 23.7953
0.507588 15.8458
0.676785 8.05134
0.845981 4.88367
1.01518 3.29193
1.18437 2.45574
1.35357 2.05375
1.52277 1.59901
1.69196 1.28634
1.86116 1.06506
2.03035 0.892784
2.19955 0.742315
2.36875 0.60653
2.53794 0.558009
2.70714 0.510082
2.87633 0.433256
3.04553 0.406317
3.21473 0.356963
3.38392 0.33182
3.55312 0.299648
3.72231 0.264232
3.89151 0.250041
4.06071 0.225457
4.2299 0.20241
4.3991 0.193226
4.5683 0.180931
4.73749 0.166324
4.90669 0.156814
5.07588 0.149273
5.24508 0.144691
5.41428 0.13578
5.58347 0.130904
5.75267 0.126299
5.92186 0.1273
6.09106 0.123027
6.26026 0.126696
6.42945 0.124184
6.59865 0.128974
6.76785 0.129233
6.93704 0.129435
7.10624 0.136524
7.27543 0.144583
7.44463 0.148602
7.61383 0.152562
7.78302 0.169912
7.95222 0.173631
8.12141 0.182536
8.29061 0.193407
8.45981 0.197012
8.629 0.213333
8.7982 0.215788
8.96739 0.226269
9.13659 0.229148
9.30579 0.235893
9.47498 0.248576
9.64418 0.250572
9.81338 0.262435
9.98257 0.269247
10.1518 0.275676
10.321 0.287512
10.4902 0.305238
10.6594 0.32046
10.8286 0.294227
