# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.0694059
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 669.025
1.35357 325.29
2.03035 191.926
2.70714 148.298
3.38392 113.774
4.06071 81.4817
4.73749 54.539
5.41428 44.8606
6.09106 37.039
6.76785 29.7258
7.44463 27.2093
8.12141 20.767
8.7982 18.0115
9.47498 15.2859
10.1518 13.232
10.8286 11.8994
11.5053 10.3405
12.1821 9.58997
12.8589 8.32767
13.5357 7.46501
14.2125 6.8987
14.8893 6.52044
15.566 5.84279
16.2428 5.42732
16.9196 4.97531
17.5964 4.64733
18.2732 4.27346
18.95 3.8148
19.6268 3.52277
20.3035 3.27081
20.9803 3.055
21.6571 2.79576
22.3339 2.59566
23.0107 2.44017
23.6875 2.27074
24.3642 2.10272
25.041 1.94441
25.7178 1.82555
26.3946 1.72641
27.0714 1.67985
27.7482 1.56935
28.4249 1.47662
29.1017 1.45109
29.7785 1.36933
30.4553 1.27923
31.1321 1.22646
31.8089 1.16038
32.4857 1.13044
33.1624 1.07802
33.8392 1.02334
34.516 0.977242
35.1928 0.945911
35.8696 0.901769
36.5464 0.862514
37.2231 0.840573
37.8999 0.806191
38.5767 0.775224
39.2535 0.762535
39.9303 0.743422
40.6071 0.723948
41.2839 0.712958
41.9606 0.691035
42.6374 0.697361
43.3142 0.704534
