# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
41.6851
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00347528
5.41428 0.000327995
8.12141 0.00341494
10.8286 233.412
13.5357 0.0141716
16.2428 25.3605
18.95 3.05515
21.6571 4.59323
24.3642 2.96577
27.0714 1.46564
29.7785 0.387918
32.4857 0.563645
35.1928 0.349498
37.8999 0.293778
40.6071 0.241522
43.3142 0.242883
46.0213 0.224735
48.7285 0.228649
51.4356 0.178983
54.1428 0.218512
56.8499 0.199703
59.557 0.213737
62.2642 0.193315
64.9713 0.197555
67.6785 0.206951
70.3856 0.194262
73.0927 0.201985
75.7999 0.189215
78.507 0.191031
81.2141 0.197569
83.9213 0.197305
86.6284 0.195287
89.3356 0.195617
92.0427 0.193341
94.7498 0.192936
97.457 0.198927
100.164 0.190794
102.871 0.196043
105.578 0.191879
108.286 0.196219
110.993 0.196648
113.7 0.195251
116.407 0.19803
119.114 0.195878
121.821 0.194649
124.528 0.196951
127.235 0.198101
129.943 0.196034
132.65 0.196135
135.357 0.200856
138.064 0.201042
140.771 0.203479
143.478 0.202601
146.185 0.205185
148.893 0.205568
151.6 0.205522
154.307 0.208559
157.014 0.213663
159.721 0.216788
162.428 0.220108
165.135 0.224699
167.843 0.230134
170.55 0.237507
173.257 0.238056
