# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
10.2498
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 40.9313
0.338392 11.255
0.507588 6.98762
0.676785 3.45854
0.845981 2.06562
1.01518 1.33608
1.18437 0.985363
1.35357 0.797287
1.52277 0.615806
1.69196 0.467394
1.86116 0.378443
2.03035 0.302423
2.19955 0.242825
2.36875 0.198547
2.53794 0.184803
2.70714 0.158204
2.87633 0.129085
3.04553 0.118193
3.21473 0.10169
3.38392 0.0920274
3.55312 0.0792575
3.72231 0.0682734
3.89151 0.0614146
4.06071 0.0563047
4.2299 0.0502273
4.3991 0.0452317
4.5683 0.0414236
4.73749 0.0382658
4.90669 0.0345654
5.07588 0.0323267
5.24508 0.0293147
5.41428 0.0277215
5.58347 0.0266795
5.75267 0.0257001
5.92186 0.0256304
6.09106 0.0245048
6.26026 0.0251113
6.42945 0.0259199
6.59865 0.0272484
6.76785 0.0292912
6.93704 0.0325096
7.10624 0.036104
7.27543 0.0381826
7.44463 0.0461676
7.61383 0.0533834
7.78302 0.0627383
7.95222 0.071377
8.12141 0.0841067
8.29061 0.103915
8.45981 0.112265
8.629 0.126329
8.7982 0.151205
8.96739 0.162269
9.13659 0.181101
9.30579 0.204374
9.47498 0.217593
9.64418 0.244831
9.81338 0.26839
9.98257 0.310051
10.1518 0.292057
10.321 0.351617
10.4902 0.357819
10.6594 0.396015
10.8286 0.233694
