# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
5.49645
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 126.307
0.338392 31.9866
0.507588 22.0949
0.676785 11.3836
0.845981 7.02549
1.01518 4.85751
1.18437 3.61222
1.35357 3.05211
1.52277 2.42922
1.69196 1.96559
1.86116 1.66537
2.03035 1.43352
2.19955 1.22859
2.36875 1.01505
2.53794 0.908636
2.70714 0.851404
2.87633 0.734315
3.04553 0.70392
3.21473 0.632471
3.38392 0.585009
3.55312 0.547013
3.72231 0.487847
3.89151 0.467125
4.06071 0.437258
4.2299 0.387981
4.3991 0.373723
4.5683 0.349662
4.73749 0.32681
4.90669 0.315192
5.07588 0.296354
5.24508 0.29338
5.41428 0.28056
5.58347 0.267148
5.75267 0.262208
5.92186 0.253196
6.09106 0.250996
6.26026 0.251267
6.42945 0.249046
6.59865 0.24931
6.76785 0.252054
6.93704 0.248172
7.10624 0.25398
7.27543 0.253895
7.44463 0.257424
7.61383 0.261082
7.78302 0.267628
7.95222 0.27063
8.12141 0.269952
8.29061 0.277738
8.45981 0.284448
8.629 0.294197
8.7982 0.295226
8.96739 0.288786
9.13659 0.290919
9.30579 0.300878
9.47498 0.302597
9.64418 0.30303
9.81338 0.312091
9.98257 0.320558
10.1518 0.325136
10.321 0.333385
10.4902 0.343595
10.6594 0.358297
10.8286 0.353474
