# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
12.1606
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 29.7254
0.338392 8.31456
0.507588 5.05906
0.676785 2.48528
0.845981 1.4856
1.01518 0.952544
1.18437 0.695087
1.35357 0.558038
1.52277 0.431931
1.69196 0.320327
1.86116 0.259232
2.03035 0.20594
2.19955 0.164467
2.36875 0.134439
2.53794 0.124262
2.70714 0.104884
2.87633 0.084966
3.04553 0.0781067
3.21473 0.0665895
3.38392 0.0596631
3.55312 0.0505167
3.72231 0.0435955
3.89151 0.0390173
4.06071 0.0358089
4.2299 0.0318793
4.3991 0.0282936
4.5683 0.0257346
4.73749 0.0237193
4.90669 0.0213266
5.07588 0.0192304
5.24508 0.0177444
5.41428 0.0166438
5.58347 0.0160307
5.75267 0.0151006
5.92186 0.015034
6.09106 0.0144412
6.26026 0.015092
6.42945 0.015724
6.59865 0.0165758
6.76785 0.0176219
6.93704 0.0203904
7.10624 0.0230212
7.27543 0.0253497
7.44463 0.0293787
7.61383 0.0360672
7.78302 0.0436281
7.95222 0.0500106
8.12141 0.0590549
8.29061 0.0763564
8.45981 0.0891006
8.629 0.102142
8.7982 0.127792
8.96739 0.152402
9.13659 0.170281
9.30579 0.190331
9.47498 0.21468
9.64418 0.236475
9.81338 0.295669
9.98257 0.346243
10.1518 0.338852
10.321 0.4201
10.4902 0.426495
10.6594 0.453134
10.8286 0.200234
