# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.582982
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 2.49662
21.6571 1.06258
32.4857 0.4214
43.3142 0.370407
54.1428 0.271744
64.9713 0.258316
75.7999 0.245128
86.6284 0.215341
97.457 0.194777
108.286 0.207489
119.114 0.198378
129.943 0.200731
140.771 0.194644
151.6 0.18931
162.428 0.191566
173.257 0.197733
184.085 0.197164
194.914 0.191132
205.742 0.202086
216.571 0.199241
227.4 0.195714
238.228 0.192792
249.057 0.197173
259.885 0.19568
270.714 0.195574
281.542 0.195876
292.371 0.193125
303.199 0.197355
314.028 0.198524
324.857 0.199179
335.685 0.196103
346.514 0.191195
357.342 0.193716
368.171 0.193503
378.999 0.198491
389.828 0.191726
400.656 0.196128
411.485 0.19614
422.314 0.195769
433.142 0.194533
443.971 0.199055
454.799 0.196574
465.628 0.197538
476.456 0.197023
487.285 0.195467
498.113 0.196455
508.942 0.199254
519.771 0.198209
530.599 0.199203
541.428 0.198286
552.256 0.200309
563.085 0.198986
573.913 0.20404
584.742 0.202438
595.57 0.204098
606.399 0.207005
617.227 0.209934
628.056 0.213775
638.885 0.216554
649.713 0.220824
660.542 0.223353
671.37 0.22823
682.199 0.234419
693.027 0.241856
