# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
117.343
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.0261985
1.35357 0.0056166
2.03035 0.00190468
2.70714 0.00102228
3.38392 0.000556889
4.06071 0.000357491
4.73749 0.000275858
5.41428 0.000167333
6.09106 0.000118928
6.76785 0.000150615
7.44463 0.000248373
8.12141 0.000476622
8.7982 0.000971837
9.47498 0.00283301
10.1518 0.0429822
10.8286 72.6249
11.5053 0.0224955
12.1821 0.00562502
12.8589 0.00313043
13.5357 0.00249427
14.2125 0.0226557
14.8893 0.0521266
15.566 57.7809
16.2428 0.0215508
16.9196 0.00942824
17.5964 0.00778553
18.2732 0.039276
18.95 20.0239
19.6268 0.0213396
20.3035 0.00837326
20.9803 0.0464154
21.6571 9.36135
22.3339 0.0235765
23.0107 0.0440672
23.6875 0.12095
24.3642 22.31
25.041 0.0744036
25.7178 0.12064
26.3946 15.2118
27.0714 0.0837432
27.7482 0.0255447
28.4249 0.0140319
29.1017 0.0115428
29.7785 0.0210435
30.4553 3.31243
31.1321 0.0483217
31.8089 0.144427
32.4857 5.83683
33.1624 0.121392
33.8392 0.141605
34.516 3.57897
35.1928 0.185687
35.8696 2.50346
36.5464 0.0935736
37.2231 0.59293
37.8999 0.0618587
38.5767 0.110407
39.2535 1.20838
39.9303 0.218974
40.6071 1.7199
41.2839 0.123441
41.9606 0.0574539
42.6374 0.0791203
43.3142 0.63375
