# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
12.1606
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 1.64023
1.35357 0.526183
2.03035 0.143986
2.70714 0.0830647
3.38392 0.0580915
4.06071 0.035156
4.73749 0.0217871
5.41428 0.015828
6.09106 0.0148225
6.76785 0.0176774
7.44463 0.0278313
8.12141 0.0607522
8.7982 0.0929125
9.47498 0.192334
10.1518 0.278799
10.8286 0.223235
11.5053 0.237921
12.1821 0.20299
12.8589 0.193504
13.5357 0.194071
14.2125 0.265075
14.8893 0.193655
15.566 0.241294
16.2428 0.203524
16.9196 0.181272
17.5964 0.198814
18.2732 0.181639
18.95 0.192347
19.6268 0.178711
20.3035 0.186531
20.9803 0.189671
21.6571 0.196287
22.3339 0.195697
23.0107 0.205342
23.6875 0.200032
24.3642 0.199886
25.041 0.198363
25.7178 0.203729
26.3946 0.195681
27.0714 0.194604
27.7482 0.19645
28.4249 0.19412
29.1017 0.193064
29.7785 0.197484
30.4553 0.195847
31.1321 0.194361
31.8089 0.199075
32.4857 0.199873
33.1624 0.195837
33.8392 0.200182
34.516 0.198599
35.1928 0.201842
35.8696 0.202834
36.5464 0.203585
37.2231 0.20559
37.8999 0.208768
38.5767 0.2106
39.2535 0.208829
39.9303 0.216609
40.6071 0.221708
41.2839 0.22181
41.9606 0.228267
42.6374 0.236634
43.3142 0.241466
