# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
13.2345
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 25.3404
0.338392 7.1423
0.507588 4.30828
0.676785 2.10968
0.845981 1.26267
1.01518 0.807058
1.18437 0.585535
1.35357 0.468795
1.52277 0.363283
1.69196 0.266759
1.86116 0.215977
2.03035 0.171421
2.19955 0.136592
2.36875 0.111659
2.53794 0.102763
2.70714 0.0863095
2.87633 0.0698546
3.04553 0.0643466
3.21473 0.0546303
3.38392 0.0487461
3.55312 0.0409
3.72231 0.0354867
3.89151 0.0317028
4.06071 0.0290408
4.2299 0.025881
4.3991 0.0228324
4.5683 0.0207588
4.73749 0.0190141
4.90669 0.0170411
5.07588 0.0152238
5.24508 0.0141624
5.41428 0.0132145
5.58347 0.0126193
5.75267 0.0118677
5.92186 0.0117959
6.09106 0.0113371
6.26026 0.0120165
6.42945 0.0125179
6.59865 0.013243
6.76785 0.0139767
6.93704 0.0164366
7.10624 0.0186364
7.27543 0.0207685
7.44463 0.02387
7.61383 0.0298466
7.78302 0.0353673
7.95222 0.0419207
8.12141 0.0497291
8.29061 0.0642208
8.45981 0.0786554
8.629 0.0929771
8.7982 0.114998
8.96739 0.139783
9.13659 0.162636
9.30579 0.183737
9.47498 0.213831
9.64418 0.240858
9.81338 0.30749
9.98257 0.353006
10.1518 0.366587
10.321 0.454875
10.4902 0.452631
10.6594 0.494208
10.8286 0.185228
