# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
78.9484
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 21952.5
21.6571 4023.15
32.4857 492.47
43.3142 147.704
54.1428 47.8795
64.9713 14.7492
75.7999 7.48226
86.6284 5.17502
97.457 3.53087
108.286 1.98225
119.114 1.37524
129.943 1.03367
140.771 0.666714
151.6 0.501556
162.428 0.41887
173.257 0.333634
184.085 0.299523
194.914 0.271617
205.742 0.247341
216.571 0.238649
227.4 0.222966
238.228 0.206669
249.057 0.202353
259.885 0.206478
270.714 0.198788
281.542 0.190588
292.371 0.187708
303.199 0.202266
314.028 0.204525
324.857 0.200917
335.685 0.196625
346.514 0.193243
357.342 0.199325
368.171 0.194656
378.999 0.195568
389.828 0.195144
400.656 0.19752
411.485 0.193539
422.314 0.18762
433.142 0.196459
443.971 0.211495
454.799 0.210729
465.628 0.197753
476.456 0.196323
487.285 0.195731
498.113 0.196793
508.942 0.19709
519.771 0.196863
530.599 0.197473
541.428 0.19694
552.256 0.19776
563.085 0.19844
573.913 0.199806
584.742 0.205195
595.57 0.210011
606.399 0.213792
617.227 0.209347
628.056 0.208511
638.885 0.214263
649.713 0.219016
660.542 0.224731
671.37 0.235196
682.199 0.237336
693.027 0.239919
