# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
4.55319
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 174.621
0.338392 42.9141
0.507588 30.8714
0.676785 16.1645
0.845981 10.2383
1.01518 7.2845
1.18437 5.40608
1.35357 4.54903
1.52277 3.77682
1.69196 3.02363
1.86116 2.64058
2.03035 2.31268
2.19955 2.05022
2.36875 1.75034
2.53794 1.52783
2.70714 1.42785
2.87633 1.2582
3.04553 1.20675
3.21473 1.11605
3.38392 1.02035
3.55312 0.985533
3.72231 0.895937
3.89151 0.854682
4.06071 0.814966
4.2299 0.756777
4.3991 0.71827
4.5683 0.678075
4.73749 0.647753
4.90669 0.616528
5.07588 0.580607
5.24508 0.569094
5.41428 0.549551
5.58347 0.537992
5.75267 0.526151
5.92186 0.508105
6.09106 0.496033
6.26026 0.484631
6.42945 0.486061
6.59865 0.472143
6.76785 0.468612
6.93704 0.457938
7.10624 0.453877
7.27543 0.463382
7.44463 0.458775
7.61383 0.44342
7.78302 0.452242
7.95222 0.43594
8.12141 0.444029
8.29061 0.44001
8.45981 0.438027
8.629 0.429737
8.7982 0.433281
8.96739 0.43018
9.13659 0.417243
9.30579 0.431621
9.47498 0.422248
9.64418 0.425269
9.81338 0.429391
9.98257 0.430611
10.1518 0.436647
10.321 0.448947
10.4902 0.451997
10.6594 0.463248
10.8286 0.463913
