# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
20.0706
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.0108527
5.41428 0.00220536
8.12141 0.0192239
10.8286 15.6548
13.5357 0.0537493
16.2428 0.938408
18.95 0.285698
21.6571 0.24198
24.3642 0.342741
27.0714 0.194463
29.7785 0.205384
32.4857 0.200848
35.1928 0.204468
37.8999 0.199202
40.6071 0.183075
43.3142 0.192957
46.0213 0.198104
48.7285 0.192805
51.4356 0.193793
54.1428 0.194237
56.8499 0.188796
59.557 0.201264
62.2642 0.198435
64.9713 0.193127
67.6785 0.192991
70.3856 0.195817
73.0927 0.197506
75.7999 0.1963
78.507 0.195684
81.2141 0.196496
83.9213 0.192802
86.6284 0.198159
89.3356 0.199525
92.0427 0.18761
94.7498 0.201384
97.457 0.19662
100.164 0.191353
102.871 0.197134
105.578 0.194881
108.286 0.194983
110.993 0.196704
113.7 0.194565
116.407 0.199205
119.114 0.196908
121.821 0.197594
124.528 0.200384
127.235 0.198685
129.943 0.197145
132.65 0.194939
135.357 0.196756
138.064 0.200791
140.771 0.198717
143.478 0.203374
146.185 0.20342
148.893 0.207499
151.6 0.210577
154.307 0.209796
157.014 0.214182
159.721 0.215774
162.428 0.220804
165.135 0.222831
167.843 0.229128
170.55 0.236797
173.257 0.238981
