# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
12.1606
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 11.1116
21.6571 1.51936
32.4857 0.269741
43.3142 0.204985
54.1428 0.196527
64.9713 0.193086
75.7999 0.191642
86.6284 0.195928
97.457 0.195698
108.286 0.195612
119.114 0.187563
129.943 0.20385
140.771 0.192557
151.6 0.190558
162.428 0.200602
173.257 0.189402
184.085 0.192554
194.914 0.191551
205.742 0.193311
216.571 0.191601
227.4 0.199011
238.228 0.187571
249.057 0.19352
259.885 0.193141
270.714 0.196139
281.542 0.189708
292.371 0.196101
303.199 0.195564
314.028 0.194202
324.857 0.194106
335.685 0.191433
346.514 0.195353
357.342 0.196201
368.171 0.194234
378.999 0.198577
389.828 0.194106
400.656 0.195808
411.485 0.193058
422.314 0.194748
433.142 0.197287
443.971 0.192647
454.799 0.199253
465.628 0.198448
476.456 0.197733
487.285 0.197611
498.113 0.19815
508.942 0.199577
519.771 0.196966
530.599 0.198399
541.428 0.198687
552.256 0.203115
563.085 0.199889
573.913 0.204692
584.742 0.205498
595.57 0.204557
606.399 0.207294
617.227 0.210924
628.056 0.212648
638.885 0.214481
649.713 0.222039
660.542 0.224704
671.37 0.23144
682.199 0.235572
693.027 0.234766
