# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.251054
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 23.0565
5.41428 21.0405
8.12141 14.9541
10.8286 8.68972
13.5357 5.76134
16.2428 3.52779
18.95 2.89848
21.6571 2.01651
24.3642 1.54461
27.0714 1.16762
29.7785 0.971728
32.4857 0.844446
35.1928 0.726756
37.8999 0.599155
40.6071 0.527356
43.3142 0.461294
46.0213 0.416743
48.7285 0.37755
51.4356 0.354281
54.1428 0.309364
56.8499 0.302663
59.557 0.283389
62.2642 0.272059
64.9713 0.264977
67.6785 0.26051
70.3856 0.257534
73.0927 0.245217
75.7999 0.239367
78.507 0.234294
81.2141 0.226632
83.9213 0.228612
86.6284 0.221911
89.3356 0.220487
92.0427 0.215954
94.7498 0.213607
97.457 0.215691
100.164 0.21661
102.871 0.213175
105.578 0.209217
108.286 0.212128
110.993 0.210066
113.7 0.208433
116.407 0.206596
119.114 0.202727
121.821 0.208176
124.528 0.207862
127.235 0.20689
129.943 0.208185
132.65 0.206146
135.357 0.205914
138.064 0.205347
140.771 0.206303
143.478 0.208253
146.185 0.20938
148.893 0.210909
151.6 0.214143
154.307 0.214254
157.014 0.217222
159.721 0.221212
162.428 0.222828
165.135 0.228785
167.843 0.233334
170.55 0.24132
173.257 0.245546
