# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.3432
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 70.6727
1.35357 47.8844
2.03035 36.2356
2.70714 20.7155
3.38392 19.3605
4.06071 15.8788
4.73749 11.0314
5.41428 9.35852
6.09106 7.25358
6.76785 5.8089
7.44463 5.10978
8.12141 4.11392
8.7982 3.537
9.47498 3.0623
10.1518 2.68801
10.8286 2.50198
11.5053 2.04506
12.1821 1.91943
12.8589 1.64287
13.5357 1.50681
14.2125 1.4028
14.8893 1.24846
15.566 1.18582
16.2428 1.04734
16.9196 0.965931
17.5964 0.889092
18.2732 0.838022
18.95 0.784021
19.6268 0.739918
20.3035 0.688086
20.9803 0.641
21.6571 0.621334
22.3339 0.577213
23.0107 0.557212
23.6875 0.528872
24.3642 0.491774
25.041 0.49073
25.7178 0.469031
26.3946 0.442839
27.0714 0.425025
27.7482 0.413132
28.4249 0.390694
29.1017 0.395026
29.7785 0.377508
30.4553 0.367473
31.1321 0.355968
31.8089 0.344925
32.4857 0.34056
33.1624 0.326436
33.8392 0.328116
34.516 0.319911
35.1928 0.307689
35.8696 0.306023
36.5464 0.304973
37.2231 0.297985
37.8999 0.294253
38.5767 0.2903
39.2535 0.293611
39.9303 0.291155
40.6071 0.293186
41.2839 0.297493
41.9606 0.302422
42.6374 0.301516
43.3142 0.301956
