# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
92.5283
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.0414454
1.35357 0.00902413
2.03035 0.0030624
2.70714 0.00162851
3.38392 0.000884947
4.06071 0.000565683
4.73749 0.000434852
5.41428 0.000261202
6.09106 0.000188879
6.76785 0.000238783
7.44463 0.000392432
8.12141 0.000753906
8.7982 0.00155421
9.47498 0.00460088
10.1518 0.0713658
10.8286 62.9286
11.5053 0.0331265
12.1821 0.00914527
12.8589 0.00498631
13.5357 0.00397941
14.2125 0.0343068
14.8893 0.0811135
15.566 43.1668
16.2428 0.0329828
16.9196 0.0157554
17.5964 0.0118366
18.2732 0.0569818
18.95 12.8478
19.6268 0.0326309
20.3035 0.0143913
20.9803 0.0682428
21.6571 5.26661
22.3339 0.0383409
23.0107 0.0676018
23.6875 0.169045
24.3642 10.5984
25.041 0.113043
25.7178 0.165149
26.3946 6.13177
27.0714 0.118773
27.7482 0.0385226
28.4249 0.0231011
29.1017 0.0196792
29.7785 0.0314011
30.4553 0.967834
31.1321 0.074468
31.8089 0.180982
32.4857 1.59737
33.1624 0.163002
33.8392 0.176925
34.516 1.10756
35.1928 0.233534
35.8696 0.692221
36.5464 0.125258
37.2231 0.186311
37.8999 0.0882516
38.5767 0.140372
39.2535 0.298567
39.9303 0.266339
40.6071 0.397603
41.2839 0.153927
41.9606 0.0883867
42.6374 0.106486
43.3142 0.288524
