# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.00298
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 1.66648
21.6571 0.653521
32.4857 0.35775
43.3142 0.270316
54.1428 0.226842
64.9713 0.218076
75.7999 0.207871
86.6284 0.19744
97.457 0.206376
108.286 0.208452
119.114 0.214872
129.943 0.196601
140.771 0.200615
151.6 0.203111
162.428 0.200108
173.257 0.202612
184.085 0.187937
194.914 0.198089
205.742 0.201802
216.571 0.198906
227.4 0.191356
238.228 0.198775
249.057 0.196124
259.885 0.201618
270.714 0.19528
281.542 0.19567
292.371 0.19562
303.199 0.193917
314.028 0.202228
324.857 0.192214
335.685 0.197275
346.514 0.197263
357.342 0.195373
368.171 0.198616
378.999 0.197276
389.828 0.19433
400.656 0.193762
411.485 0.197493
422.314 0.193913
433.142 0.196001
443.971 0.194994
454.799 0.196849
465.628 0.196004
476.456 0.19696
487.285 0.19797
498.113 0.195384
508.942 0.199212
519.771 0.198553
530.599 0.197312
541.428 0.199884
552.256 0.203465
563.085 0.20175
573.913 0.204904
584.742 0.201867
595.57 0.208969
606.399 0.207933
617.227 0.209158
628.056 0.213548
638.885 0.216803
649.713 0.218613
660.542 0.22653
671.37 0.230053
682.199 0.237186
693.027 0.24103
