# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
78.9484
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00114118
5.41428 6.01054e-05
8.12141 0.00133373
10.8286 868.436
13.5357 0.0029558
16.2428 472.835
18.95 135.808
21.6571 50.1096
24.3642 72.9606
27.0714 36.9657
29.7785 4.27725
32.4857 8.55956
35.1928 11.583
37.8999 2.16334
40.6071 2.4702
43.3142 3.38257
46.0213 1.97968
48.7285 1.46896
51.4356 0.568244
54.1428 1.33704
56.8499 0.314355
59.557 0.654493
62.2642 0.422042
64.9713 0.349041
67.6785 0.275101
70.3856 0.31738
73.0927 0.262583
75.7999 0.244481
78.507 0.2724
81.2141 0.207258
83.9213 0.223249
86.6284 0.248754
89.3356 0.212778
92.0427 0.203827
94.7498 0.208638
97.457 0.214725
100.164 0.20221
102.871 0.21487
105.578 0.199972
108.286 0.207493
110.993 0.209387
113.7 0.199849
116.407 0.214039
119.114 0.199574
121.821 0.203877
124.528 0.204268
127.235 0.203719
129.943 0.199925
132.65 0.196462
135.357 0.196279
138.064 0.198121
140.771 0.200153
143.478 0.195203
146.185 0.203875
148.893 0.20213
151.6 0.206934
154.307 0.212574
157.014 0.208624
159.721 0.217808
162.428 0.219731
165.135 0.226749
167.843 0.230294
170.55 0.234782
173.257 0.237125
