# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.3432
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 1.00578
21.6571 0.558373
32.4857 0.384475
43.3142 0.253802
54.1428 0.226549
64.9713 0.218345
75.7999 0.207193
86.6284 0.199876
97.457 0.214462
108.286 0.187031
119.114 0.199374
129.943 0.206326
140.771 0.196732
151.6 0.192869
162.428 0.201995
173.257 0.189927
184.085 0.201279
194.914 0.195727
205.742 0.190135
216.571 0.195883
227.4 0.198067
238.228 0.200103
249.057 0.196937
259.885 0.193944
270.714 0.195767
281.542 0.19088
292.371 0.193122
303.199 0.196786
314.028 0.195272
324.857 0.194799
335.685 0.195845
346.514 0.195208
357.342 0.192286
368.171 0.195116
378.999 0.198491
389.828 0.195202
400.656 0.196827
411.485 0.196979
422.314 0.195605
433.142 0.195129
443.971 0.193981
454.799 0.197803
465.628 0.195786
476.456 0.195798
487.285 0.199624
498.113 0.197268
508.942 0.196576
519.771 0.201505
530.599 0.199835
541.428 0.197272
552.256 0.201154
563.085 0.201496
573.913 0.202225
584.742 0.204547
595.57 0.205608
606.399 0.208203
617.227 0.212828
628.056 0.210787
638.885 0.213409
649.713 0.216871
660.542 0.225141
671.37 0.229086
682.199 0.236225
693.027 0.238046
