# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
67.3402
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 1.069
0.338392 0.325922
0.507588 0.182525
0.676785 0.0872068
0.845981 0.0543103
1.01518 0.0345343
1.18437 0.0234071
1.35357 0.0184719
1.52277 0.0145636
1.69196 0.010193
1.86116 0.0083501
2.03035 0.0066878
2.19955 0.00536555
2.36875 0.00452891
2.53794 0.0038558
2.70714 0.00333353
2.87633 0.00271001
3.04553 0.00248483
3.21473 0.00212159
3.38392 0.00180865
3.55312 0.00152085
3.72231 0.00140604
3.89151 0.00126929
4.06071 0.001123
4.2299 0.00102679
4.3991 0.000882784
4.5683 0.000824991
4.73749 0.000734444
4.90669 0.000668959
5.07588 0.000605843
5.24508 0.000564356
5.41428 0.000483509
5.58347 0.000433392
5.75267 0.000414145
5.92186 0.000391961
6.09106 0.000381835
6.26026 0.000391035
6.42945 0.000391353
6.59865 0.000406405
6.76785 0.000444528
6.93704 0.000468938
7.10624 0.000519156
7.27543 0.000567465
7.44463 0.000688794
7.61383 0.000735202
7.78302 0.000916963
7.95222 0.00112381
8.12141 0.00139946
8.29061 0.00166066
8.45981 0.00219337
8.629 0.00289523
8.7982 0.00357222
8.96739 0.00460778
9.13659 0.00668677
9.30579 0.00924371
9.47498 0.0118202
9.64418 0.0198257
9.81338 0.0330551
9.98257 0.0487639
10.1518 0.0763005
10.321 0.184816
10.4902 0.327715
10.6594 0.212196
10.8286 15.1303
