# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
13.2345
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 1.42084
1.35357 0.443451
2.03035 0.123559
2.70714 0.069336
3.38392 0.0470877
4.06071 0.0281773
4.73749 0.0175338
5.41428 0.0126422
6.09106 0.011306
6.76785 0.0138102
7.44463 0.0227149
8.12141 0.0500037
8.7982 0.0781591
9.47498 0.187015
10.1518 0.299734
10.8286 0.261958
11.5053 0.270069
12.1821 0.208757
12.8589 0.185721
13.5357 0.180273
14.2125 0.276636
14.8893 0.196112
15.566 0.250103
16.2428 0.212563
16.9196 0.178879
17.5964 0.195338
18.2732 0.177661
18.95 0.196959
19.6268 0.173096
20.3035 0.186977
20.9803 0.186017
21.6571 0.197432
22.3339 0.195401
23.0107 0.205103
23.6875 0.199706
24.3642 0.202257
25.041 0.1994
25.7178 0.201668
26.3946 0.19204
27.0714 0.194184
27.7482 0.193714
28.4249 0.195517
29.1017 0.196436
29.7785 0.197322
30.4553 0.196866
31.1321 0.195946
31.8089 0.198177
32.4857 0.20049
33.1624 0.198871
33.8392 0.198532
34.516 0.199312
35.1928 0.201431
35.8696 0.201699
36.5464 0.205437
37.2231 0.20547
37.8999 0.206681
38.5767 0.209711
39.2535 0.210483
39.9303 0.219047
40.6071 0.221395
41.2839 0.22443
41.9606 0.23022
42.6374 0.237056
43.3142 0.236625
