# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
78.9484
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 0.780105
0.338392 0.238726
0.507588 0.133323
0.676785 0.0636384
0.845981 0.0397317
1.01518 0.0252839
1.18437 0.0170948
1.35357 0.0134774
1.52277 0.0106352
1.69196 0.00744763
1.86116 0.00610031
2.03035 0.00488443
2.19955 0.00392842
2.36875 0.00332263
2.53794 0.00281733
2.70714 0.002445
2.87633 0.00198571
3.04553 0.00181945
3.21473 0.00155742
3.38392 0.00132651
3.55312 0.00111961
3.72231 0.00103364
3.89151 0.000934554
4.06071 0.000824991
4.2299 0.000757482
4.3991 0.000650028
4.5683 0.000607743
4.73749 0.00054342
4.90669 0.00049469
5.07588 0.00044722
5.24508 0.000417679
5.41428 0.000358031
5.58347 0.000321006
5.75267 0.00030544
5.92186 0.000286534
6.09106 0.000277583
6.26026 0.000280187
6.42945 0.000277518
6.59865 0.000283696
6.76785 0.000306751
6.93704 0.000319827
7.10624 0.00035057
7.27543 0.000377507
7.44463 0.000452399
7.61383 0.000481184
7.78302 0.000590803
7.95222 0.000716878
8.12141 0.000886389
8.29061 0.00104242
8.45981 0.00137142
8.629 0.00178647
8.7982 0.0021913
8.96739 0.0028212
9.13659 0.00409042
9.30579 0.00560721
9.47498 0.00709234
9.64418 0.0118551
9.81338 0.0197672
9.98257 0.0293975
10.1518 0.0453878
10.321 0.108808
10.4902 0.189738
10.6594 0.123997
10.8286 18.4641
