# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
15.6524
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.0172384
5.41428 0.00446225
8.12141 0.0564838
10.8286 3.21789
13.5357 0.110332
16.2428 0.355194
18.95 0.148149
21.6571 0.212628
24.3642 0.215967
27.0714 0.1964
29.7785 0.210417
32.4857 0.192015
35.1928 0.204856
37.8999 0.195426
40.6071 0.189745
43.3142 0.194945
46.0213 0.191148
48.7285 0.192464
51.4356 0.190375
54.1428 0.201137
56.8499 0.189613
59.557 0.191471
62.2642 0.190445
64.9713 0.196348
67.6785 0.195498
70.3856 0.196706
73.0927 0.194991
75.7999 0.192797
78.507 0.197628
81.2141 0.19365
83.9213 0.19619
86.6284 0.19508
89.3356 0.196714
92.0427 0.196126
94.7498 0.1946
97.457 0.196072
100.164 0.193897
102.871 0.195525
105.578 0.193844
108.286 0.197287
110.993 0.192231
113.7 0.196613
116.407 0.202062
119.114 0.195718
121.821 0.202135
124.528 0.195932
127.235 0.197917
129.943 0.197942
132.65 0.198447
135.357 0.19816
138.064 0.20052
140.771 0.202083
143.478 0.202973
146.185 0.202644
148.893 0.204125
151.6 0.208155
154.307 0.212829
157.014 0.212438
159.721 0.217666
162.428 0.219682
165.135 0.222748
167.843 0.228292
170.55 0.23829
173.257 0.237038
