# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.16642
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 13.4669
5.41428 6.51828
8.12141 4.78464
10.8286 2.54651
13.5357 2.01022
16.2428 1.24711
18.95 0.914137
21.6571 0.696659
24.3642 0.58866
27.0714 0.491779
29.7785 0.406445
32.4857 0.37081
35.1928 0.337232
37.8999 0.305863
40.6071 0.284836
43.3142 0.25617
46.0213 0.247078
48.7285 0.249502
51.4356 0.237726
54.1428 0.235001
56.8499 0.225694
59.557 0.226302
62.2642 0.215711
64.9713 0.216872
67.6785 0.212885
70.3856 0.209242
73.0927 0.211115
75.7999 0.208238
78.507 0.205209
81.2141 0.204066
83.9213 0.204879
86.6284 0.203046
89.3356 0.204525
92.0427 0.20473
94.7498 0.204111
97.457 0.202787
100.164 0.204493
102.871 0.199227
105.578 0.203545
108.286 0.202522
110.993 0.201253
113.7 0.200358
116.407 0.201193
119.114 0.197949
121.821 0.198203
124.528 0.195738
127.235 0.199093
129.943 0.20211
132.65 0.199542
135.357 0.201985
138.064 0.20357
140.771 0.201714
143.478 0.204176
146.185 0.205749
148.893 0.208473
151.6 0.208658
154.307 0.208031
157.014 0.215551
159.721 0.217671
162.428 0.220459
165.135 0.224294
167.843 0.229264
170.55 0.237053
173.257 0.23997
