# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.53441
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 2.24911
21.6571 0.627694
32.4857 0.24307
43.3142 0.298481
54.1428 0.228245
64.9713 0.219417
75.7999 0.218594
86.6284 0.199857
97.457 0.191964
108.286 0.198243
119.114 0.186314
129.943 0.200529
140.771 0.198282
151.6 0.197966
162.428 0.200974
173.257 0.190374
184.085 0.197271
194.914 0.18959
205.742 0.199086
216.571 0.190307
227.4 0.196413
238.228 0.19884
249.057 0.196744
259.885 0.196042
270.714 0.194811
281.542 0.194235
292.371 0.195724
303.199 0.192089
314.028 0.198963
324.857 0.190182
335.685 0.195736
346.514 0.193604
357.342 0.196008
368.171 0.196533
378.999 0.190969
389.828 0.194936
400.656 0.190995
411.485 0.196579
422.314 0.196686
433.142 0.195481
443.971 0.197855
454.799 0.198556
465.628 0.197263
476.456 0.195662
487.285 0.197818
498.113 0.195783
508.942 0.197085
519.771 0.198183
530.599 0.199922
541.428 0.200292
552.256 0.20048
563.085 0.201659
573.913 0.201742
584.742 0.203157
595.57 0.207273
606.399 0.208928
617.227 0.211887
628.056 0.214136
638.885 0.215448
649.713 0.219423
660.542 0.224019
671.37 0.229595
682.199 0.238075
693.027 0.242504
