# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
5.00633
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 7.58758
1.35357 3.19305
2.03035 1.37469
2.70714 1.16081
3.38392 0.771631
4.06071 0.560401
4.73749 0.495105
5.41428 0.398516
6.09106 0.362548
6.76785 0.347467
7.44463 0.325375
8.12141 0.339134
8.7982 0.346841
9.47498 0.332305
10.1518 0.310299
10.8286 0.301439
11.5053 0.307579
12.1821 0.287863
12.8589 0.289153
13.5357 0.271612
14.2125 0.263708
14.8893 0.248725
15.566 0.252075
16.2428 0.245102
16.9196 0.246913
17.5964 0.245245
18.2732 0.235328
18.95 0.237009
19.6268 0.230945
20.3035 0.226669
20.9803 0.226286
21.6571 0.22066
22.3339 0.223563
23.0107 0.219765
23.6875 0.213612
24.3642 0.210011
25.041 0.213309
25.7178 0.211601
26.3946 0.212864
27.0714 0.206932
27.7482 0.210625
28.4249 0.209568
29.1017 0.212082
29.7785 0.206227
30.4553 0.207205
31.1321 0.206661
31.8089 0.209938
32.4857 0.205268
33.1624 0.205502
33.8392 0.206993
34.516 0.206744
35.1928 0.210167
35.8696 0.20737
36.5464 0.211074
37.2231 0.212562
37.8999 0.214218
38.5767 0.213419
39.2535 0.217157
39.9303 0.219997
40.6071 0.225847
41.2839 0.230748
41.9606 0.234137
42.6374 0.241594
43.3142 0.247904
