# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
21.7899
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 9.75999
0.338392 2.85011
0.507588 1.65646
0.676785 0.800462
0.845981 0.485209
1.01518 0.307525
1.18437 0.216025
1.35357 0.171638
1.52277 0.133877
1.69196 0.0947937
1.86116 0.0771443
2.03035 0.0614704
2.19955 0.0486716
2.36875 0.0400492
2.53794 0.0358522
2.70714 0.029897
2.87633 0.0242954
3.04553 0.0224187
3.21473 0.0187724
3.38392 0.0163874
3.55312 0.0134065
3.72231 0.0121289
3.89151 0.0108396
4.06071 0.00969797
4.2299 0.00875846
4.3991 0.00752214
4.5683 0.00696212
4.73749 0.00608209
4.90669 0.00547793
5.07588 0.00493564
5.24508 0.00455461
5.41428 0.00411688
5.58347 0.00368648
5.75267 0.00355067
5.92186 0.00348331
6.09106 0.00342511
6.26026 0.00368091
6.42945 0.00382035
6.59865 0.00422242
6.76785 0.00450049
6.93704 0.00534732
7.10624 0.00583089
7.27543 0.00671602
7.44463 0.00785413
7.61383 0.00967466
7.78302 0.011517
7.95222 0.0148473
8.12141 0.0169863
8.29061 0.0236274
8.45981 0.0290642
8.629 0.0379882
8.7982 0.0464707
8.96739 0.0635563
9.13659 0.0815001
9.30579 0.114416
9.47498 0.15256
9.64418 0.190426
9.81338 0.292009
9.98257 0.345984
10.1518 0.417905
10.321 0.552544
10.4902 0.877985
10.6594 0.785374
10.8286 0.257112
