# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
2.75154
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 0.878234
21.6571 0.392465
32.4857 0.15047
43.3142 0.211777
54.1428 0.178288
64.9713 0.199729
75.7999 0.201862
86.6284 0.200191
97.457 0.194714
108.286 0.199126
119.114 0.202874
129.943 0.198659
140.771 0.195638
151.6 0.197231
162.428 0.195071
173.257 0.201779
184.085 0.19626
194.914 0.201906
205.742 0.19312
216.571 0.190258
227.4 0.197782
238.228 0.195741
249.057 0.195371
259.885 0.194708
270.714 0.195747
281.542 0.195051
292.371 0.196358
303.199 0.190776
314.028 0.198454
324.857 0.201381
335.685 0.200076
346.514 0.198083
357.342 0.193801
368.171 0.197044
378.999 0.196786
389.828 0.193817
400.656 0.194228
411.485 0.195479
422.314 0.194039
433.142 0.195688
443.971 0.19437
454.799 0.195116
465.628 0.195456
476.456 0.197284
487.285 0.196774
498.113 0.198746
508.942 0.197144
519.771 0.194905
530.599 0.196156
541.428 0.200312
552.256 0.197799
563.085 0.196251
573.913 0.200667
584.742 0.204754
595.57 0.205245
606.399 0.206295
617.227 0.209415
628.056 0.213033
638.885 0.215909
649.713 0.219548
660.542 0.225963
671.37 0.227978
682.199 0.237208
693.027 0.241003
