# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
27.8365
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00652462
5.41428 0.000960992
8.12141 0.00606947
10.8286 45.2585
13.5357 0.0295486
16.2428 3.30704
18.95 1.34685
21.6571 0.381849
24.3642 0.3181
27.0714 0.222765
29.7785 0.204139
32.4857 0.214522
35.1928 0.24225
37.8999 0.231571
40.6071 0.183199
43.3142 0.220955
46.0213 0.203384
48.7285 0.187941
51.4356 0.185198
54.1428 0.197157
56.8499 0.194878
59.557 0.192997
62.2642 0.188431
64.9713 0.19497
67.6785 0.198907
70.3856 0.192648
73.0927 0.192887
75.7999 0.196347
78.507 0.198513
81.2141 0.198457
83.9213 0.194337
86.6284 0.194873
89.3356 0.19246
92.0427 0.194212
94.7498 0.193705
97.457 0.198051
100.164 0.196324
102.871 0.193147
105.578 0.197163
108.286 0.197679
110.993 0.192756
113.7 0.19756
116.407 0.1965
119.114 0.193381
121.821 0.196348
124.528 0.195762
127.235 0.199766
129.943 0.199641
132.65 0.196766
135.357 0.197783
138.064 0.202591
140.771 0.198427
143.478 0.199753
146.185 0.203759
148.893 0.205465
151.6 0.206516
154.307 0.210086
157.014 0.21178
159.721 0.219142
162.428 0.220443
165.135 0.224699
167.843 0.231837
170.55 0.237224
173.257 0.242143
