# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
32.7347
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00509827
5.41428 0.000628126
8.12141 0.00447448
10.8286 87.677
13.5357 0.0224821
16.2428 3.60185
18.95 1.94221
21.6571 1.0261
24.3642 0.784601
27.0714 0.431121
29.7785 0.220239
32.4857 0.2419
35.1928 0.254376
37.8999 0.247553
40.6071 0.190349
43.3142 0.224714
46.0213 0.219276
48.7285 0.191661
51.4356 0.198447
54.1428 0.197073
56.8499 0.194543
59.557 0.202315
62.2642 0.19205
64.9713 0.19469
67.6785 0.20191
70.3856 0.193233
73.0927 0.200684
75.7999 0.191861
78.507 0.192972
81.2141 0.195435
83.9213 0.193689
86.6284 0.194029
89.3356 0.195078
92.0427 0.195235
94.7498 0.192849
97.457 0.19787
100.164 0.194083
102.871 0.194594
105.578 0.193462
108.286 0.193236
110.993 0.195531
113.7 0.197923
116.407 0.197945
119.114 0.194207
121.821 0.197751
124.528 0.19741
127.235 0.200148
129.943 0.196162
132.65 0.198235
135.357 0.201896
138.064 0.200373
140.771 0.202054
143.478 0.203438
146.185 0.20304
148.893 0.205167
151.6 0.205264
154.307 0.212191
157.014 0.213456
159.721 0.215693
162.428 0.220853
165.135 0.22355
167.843 0.228996
170.55 0.236201
173.257 0.239294
