# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
4.13424
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 10.6821
1.35357 4.82684
2.03035 2.57054
2.70714 1.91742
3.38392 1.3903
4.06071 1.01694
4.73749 0.92432
5.41428 0.727964
6.09106 0.674749
6.76785 0.634405
7.44463 0.560653
8.12141 0.525634
8.7982 0.515087
9.47498 0.495854
10.1518 0.471242
10.8286 0.423243
11.5053 0.396574
12.1821 0.389894
12.8589 0.379353
13.5357 0.34589
14.2125 0.331836
14.8893 0.317541
15.566 0.313148
16.2428 0.302142
16.9196 0.283985
17.5964 0.279758
18.2732 0.286155
18.95 0.273202
19.6268 0.265304
20.3035 0.258617
20.9803 0.251574
21.6571 0.250405
22.3339 0.240238
23.0107 0.23638
23.6875 0.230876
24.3642 0.233954
25.041 0.22907
25.7178 0.223964
26.3946 0.224893
27.0714 0.221176
27.7482 0.218012
28.4249 0.214732
29.1017 0.219013
29.7785 0.212922
30.4553 0.212441
31.1321 0.210674
31.8089 0.21374
32.4857 0.213891
33.1624 0.213948
33.8392 0.20911
34.516 0.210969
35.1928 0.21369
35.8696 0.210656
36.5464 0.215256
37.2231 0.213921
37.8999 0.215541
38.5767 0.218126
39.2535 0.220892
39.9303 0.224859
40.6071 0.231035
41.2839 0.230609
41.9606 0.235871
42.6374 0.239954
43.3142 0.25023
