# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
7.89084
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 2.3666
21.6571 0.274654
32.4857 0.230435
43.3142 0.229168
54.1428 0.192686
64.9713 0.185617
75.7999 0.185679
86.6284 0.17762
97.457 0.187065
108.286 0.177107
119.114 0.191584
129.943 0.193472
140.771 0.205355
151.6 0.188147
162.428 0.192615
173.257 0.19566
184.085 0.199083
194.914 0.196278
205.742 0.188637
216.571 0.195719
227.4 0.191396
238.228 0.194349
249.057 0.196423
259.885 0.194714
270.714 0.199884
281.542 0.195688
292.371 0.188838
303.199 0.194151
314.028 0.190125
324.857 0.190446
335.685 0.195366
346.514 0.196506
357.342 0.191401
368.171 0.19824
378.999 0.197597
389.828 0.195222
400.656 0.190829
411.485 0.194729
422.314 0.195509
433.142 0.195764
443.971 0.195702
454.799 0.198118
465.628 0.195825
476.456 0.195844
487.285 0.195027
498.113 0.196139
508.942 0.196969
519.771 0.198185
530.599 0.199012
541.428 0.196667
552.256 0.196073
563.085 0.201478
573.913 0.203406
584.742 0.203164
595.57 0.206905
606.399 0.20712
617.227 0.209749
628.056 0.210175
638.885 0.217112
649.713 0.220698
660.542 0.224653
671.37 0.23105
682.199 0.239066
693.027 0.242236
