# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
7.22008
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 77.8171
0.338392 20.5079
0.507588 13.4334
0.676785 6.78357
0.845981 4.09058
1.01518 2.72768
1.18437 2.03503
1.35357 1.68963
1.52277 1.30862
1.69196 1.04376
1.86116 0.857176
2.03035 0.709154
2.19955 0.583002
2.36875 0.475885
2.53794 0.441721
2.70714 0.397429
2.87633 0.334779
3.04553 0.310367
3.21473 0.271369
3.38392 0.251229
3.55312 0.223986
3.72231 0.196884
3.89151 0.183664
4.06071 0.164732
4.2299 0.149338
4.3991 0.140256
4.5683 0.131252
4.73749 0.120105
4.90669 0.111259
5.07588 0.107748
5.24508 0.101683
5.41428 0.0956352
5.58347 0.0922893
5.75267 0.0891564
5.92186 0.0899611
6.09106 0.0868995
6.26026 0.0888121
6.42945 0.0872663
6.59865 0.0919009
6.76785 0.092768
6.93704 0.0964575
7.10624 0.10145
7.27543 0.109019
7.44463 0.115892
7.61383 0.120918
7.78302 0.134579
7.95222 0.147929
8.12141 0.156356
8.29061 0.165411
8.45981 0.172439
8.629 0.186455
8.7982 0.193143
8.96739 0.205882
9.13659 0.212595
9.30579 0.219639
9.47498 0.234359
9.64418 0.239754
9.81338 0.2514
9.98257 0.262204
10.1518 0.267902
10.321 0.283935
10.4902 0.303157
10.6594 0.319419
10.8286 0.282277
