# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.712153
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 46.2169
5.41428 14.1884
8.12141 7.37902
10.8286 4.91266
13.5357 3.01048
16.2428 2.02151
18.95 1.53936
21.6571 1.15259
24.3642 0.845301
27.0714 0.714698
29.7785 0.577298
32.4857 0.471799
35.1928 0.398009
37.8999 0.374742
40.6071 0.37706
43.3142 0.308375
46.0213 0.282924
48.7285 0.272347
51.4356 0.270212
54.1428 0.24747
56.8499 0.238935
59.557 0.22692
62.2642 0.236331
64.9713 0.219066
67.6785 0.225919
70.3856 0.225709
73.0927 0.223807
75.7999 0.217613
78.507 0.211776
81.2141 0.211431
83.9213 0.211207
86.6284 0.20433
89.3356 0.206547
92.0427 0.205655
94.7498 0.202935
97.457 0.20356
100.164 0.205227
102.871 0.206008
105.578 0.20231
108.286 0.202456
110.993 0.201509
113.7 0.203526
116.407 0.201403
119.114 0.203224
121.821 0.202056
124.528 0.203083
127.235 0.204005
129.943 0.199807
132.65 0.202212
135.357 0.20231
138.064 0.201101
140.771 0.202655
143.478 0.206425
146.185 0.205082
148.893 0.207875
151.6 0.206912
154.307 0.21247
157.014 0.21543
159.721 0.21927
162.428 0.22195
165.135 0.227214
167.843 0.233372
170.55 0.237949
173.257 0.243329
