# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
3.74689
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 241.54
0.338392 57.522
0.507588 43.1693
0.676785 23.0437
0.845981 15.1262
1.01518 11.0667
1.18437 8.29085
1.35357 6.79888
1.52277 5.98039
1.69196 4.72346
1.86116 4.25428
2.03035 3.72144
2.19955 3.39782
2.36875 3.03455
2.53794 2.65807
2.70714 2.41411
2.87633 2.19361
3.04553 2.05089
3.21473 1.91073
3.38392 1.74418
3.55312 1.72344
3.72231 1.58257
3.89151 1.49904
4.06071 1.39096
4.2299 1.32837
4.3991 1.29294
4.5683 1.20918
4.73749 1.17978
4.90669 1.13728
5.07588 1.09119
5.24508 1.04293
5.41428 0.972309
5.58347 0.976763
5.75267 0.922832
5.92186 0.910541
6.09106 0.878627
6.26026 0.849945
6.42945 0.853417
6.59865 0.813134
6.76785 0.796026
6.93704 0.782153
7.10624 0.764745
7.27543 0.75306
7.44463 0.73949
7.61383 0.720627
7.78302 0.709283
7.95222 0.687618
8.12141 0.682521
8.29061 0.669244
8.45981 0.667496
8.629 0.654048
8.7982 0.629237
8.96739 0.622467
9.13659 0.622497
9.30579 0.613613
9.47498 0.609207
9.64418 0.602711
9.81338 0.594448
9.98257 0.592214
10.1518 0.589115
10.321 0.594284
10.4902 0.600651
10.6594 0.603211
10.8286 0.604726
