# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
23.6496
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 381.116
21.6571 11.0267
32.4857 2.60217
43.3142 0.743261
54.1428 0.316761
64.9713 0.289631
75.7999 0.228201
86.6284 0.200837
97.457 0.195848
108.286 0.203027
119.114 0.197166
129.943 0.190944
140.771 0.212899
151.6 0.201315
162.428 0.196961
173.257 0.193619
184.085 0.192231
194.914 0.184039
205.742 0.194704
216.571 0.195928
227.4 0.189156
238.228 0.197128
249.057 0.197083
259.885 0.197041
270.714 0.19454
281.542 0.195467
292.371 0.19125
303.199 0.196736
314.028 0.195853
324.857 0.194547
335.685 0.201071
346.514 0.190652
357.342 0.193412
368.171 0.195475
378.999 0.195557
389.828 0.196949
400.656 0.197646
411.485 0.196257
422.314 0.193577
433.142 0.195122
443.971 0.193712
454.799 0.194722
465.628 0.194362
476.456 0.196539
487.285 0.19792
498.113 0.197744
508.942 0.194
519.771 0.196399
530.599 0.198228
541.428 0.198276
552.256 0.200266
563.085 0.200021
573.913 0.196873
584.742 0.202449
595.57 0.205813
606.399 0.205984
617.227 0.208437
628.056 0.215035
638.885 0.21621
649.713 0.220769
660.542 0.223422
671.37 0.229485
682.199 0.236594
693.027 0.239572
