# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
23.6496
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.519299
1.35357 0.137501
2.03035 0.0433917
2.70714 0.0221304
3.38392 0.0126276
4.06071 0.00753025
4.73749 0.00525062
5.41428 0.00340878
6.09106 0.00274738
6.76785 0.00331653
7.44463 0.00656209
8.12141 0.0110471
8.7982 0.0318138
9.47498 0.0990821
10.1518 0.426033
10.8286 1.88885
11.5053 0.294095
12.1821 0.150103
12.8589 0.0930582
13.5357 0.0892899
14.2125 0.258387
14.8893 0.212094
15.566 0.504744
16.2428 0.186671
16.9196 0.183513
17.5964 0.134656
18.2732 0.162613
18.95 0.184842
19.6268 0.130066
20.3035 0.136302
20.9803 0.156355
21.6571 0.155398
22.3339 0.179175
23.0107 0.237972
23.6875 0.240932
24.3642 0.246113
25.041 0.227994
25.7178 0.262367
26.3946 0.207165
27.0714 0.208617
27.7482 0.169403
28.4249 0.17791
29.1017 0.167892
29.7785 0.162441
30.4553 0.197663
31.1321 0.185706
31.8089 0.204527
32.4857 0.196386
33.1624 0.201925
33.8392 0.207361
34.516 0.202538
35.1928 0.205395
35.8696 0.211111
36.5464 0.206181
37.2231 0.204287
37.8999 0.205257
38.5767 0.208598
39.2535 0.204654
39.9303 0.215682
40.6071 0.214456
41.2839 0.214968
41.9606 0.230127
42.6374 0.233763
43.3142 0.233168
