# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
35.4874
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 3.77652
0.338392 1.12841
0.507588 0.642199
0.676785 0.308322
0.845981 0.189445
1.01518 0.120047
1.18437 0.082595
1.35357 0.0654135
1.52277 0.0513127
1.69196 0.0359212
1.86116 0.0293529
2.03035 0.0234844
2.19955 0.0186572
2.36875 0.0155501
2.53794 0.0135632
2.70714 0.0114727
2.87633 0.00934052
3.04553 0.00860208
3.21473 0.00724566
3.38392 0.00621748
3.55312 0.0051309
3.72231 0.00473894
3.89151 0.00423819
4.06071 0.00376795
4.2299 0.00340287
4.3991 0.00292076
4.5683 0.00272719
4.73749 0.00237833
4.90669 0.00215672
5.07588 0.00196432
5.24508 0.00180806
5.41428 0.00157018
5.58347 0.00139844
5.75267 0.00134651
5.92186 0.00131122
6.09106 0.00129904
6.26026 0.00137634
6.42945 0.00141324
6.59865 0.00154296
6.76785 0.00169859
6.93704 0.00189233
7.10624 0.00210936
7.27543 0.00237354
7.44463 0.00287195
7.61383 0.00319273
7.78302 0.00403341
7.95222 0.00514371
8.12141 0.00626885
8.29061 0.00783552
8.45981 0.0101406
8.629 0.0137076
8.7982 0.0175107
8.96739 0.0237256
9.13659 0.0285993
9.30579 0.0435191
9.47498 0.0601137
9.64418 0.089981
9.81338 0.150996
9.98257 0.188815
10.1518 0.283276
10.321 0.609657
10.4902 1.25123
10.6594 0.758624
10.8286 2.14418
