# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
27.8365
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.388201
1.35357 0.099131
2.03035 0.0319488
2.70714 0.0162092
3.38392 0.00903285
4.06071 0.00542705
4.73749 0.00389496
5.41428 0.0024285
6.09106 0.00196678
6.76785 0.00236319
7.44463 0.00445395
8.12141 0.00775151
8.7982 0.0218902
9.47498 0.072506
10.1518 0.42316
10.8286 2.9559
11.5053 0.261198
12.1821 0.115992
12.8589 0.0659332
13.5357 0.0627135
14.2125 0.221805
14.8893 0.224399
15.566 0.55502
16.2428 0.183456
16.9196 0.155635
17.5964 0.123251
18.2732 0.18728
18.95 0.223037
19.6268 0.135261
20.3035 0.115792
20.9803 0.150517
21.6571 0.1555
22.3339 0.181662
23.0107 0.243862
23.6875 0.233268
24.3642 0.233032
25.041 0.254574
25.7178 0.317574
26.3946 0.204702
27.0714 0.216309
27.7482 0.161439
28.4249 0.165599
29.1017 0.152306
29.7785 0.14858
30.4553 0.189539
31.1321 0.185849
31.8089 0.209884
32.4857 0.208646
33.1624 0.21592
33.8392 0.211644
34.516 0.206924
35.1928 0.204289
35.8696 0.212053
36.5464 0.206348
37.2231 0.209714
37.8999 0.202982
38.5767 0.20627
39.2535 0.210194
39.9303 0.218176
40.6071 0.212835
41.2839 0.215617
41.9606 0.224226
42.6374 0.230472
43.3142 0.236859
