# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.74121
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 0.816422
21.6571 0.391383
32.4857 0.297423
43.3142 0.213063
54.1428 0.201979
64.9713 0.214002
75.7999 0.198967
86.6284 0.173589
97.457 0.192446
108.286 0.192555
119.114 0.195495
129.943 0.186584
140.771 0.190607
151.6 0.208377
162.428 0.196671
173.257 0.193913
184.085 0.204191
194.914 0.196433
205.742 0.189321
216.571 0.193077
227.4 0.196218
238.228 0.190976
249.057 0.194931
259.885 0.198787
270.714 0.195633
281.542 0.197592
292.371 0.195986
303.199 0.190031
314.028 0.193702
324.857 0.190794
335.685 0.196397
346.514 0.194927
357.342 0.195975
368.171 0.193287
378.999 0.194041
389.828 0.192825
400.656 0.195735
411.485 0.196058
422.314 0.198358
433.142 0.197728
443.971 0.196311
454.799 0.194879
465.628 0.197244
476.456 0.198946
487.285 0.196373
498.113 0.200391
508.942 0.196599
519.771 0.20071
530.599 0.199226
541.428 0.198866
552.256 0.202759
563.085 0.198706
573.913 0.203111
584.742 0.205062
595.57 0.204017
606.399 0.208543
617.227 0.208267
628.056 0.212279
638.885 0.217141
649.713 0.220105
660.542 0.225813
671.37 0.231034
682.199 0.234516
693.027 0.23967
