# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
8.61633
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 56.4095
0.338392 15.2077
0.507588 9.67487
0.676785 4.83251
0.845981 2.89323
1.01518 1.89545
1.18437 1.40905
1.35357 1.15322
1.52277 0.889995
1.69196 0.693223
1.86116 0.56359
2.03035 0.456353
2.19955 0.369502
2.36875 0.301929
2.53794 0.281979
2.70714 0.246552
2.87633 0.204024
3.04553 0.186866
3.21473 0.162254
3.38392 0.148393
3.55312 0.129738
3.72231 0.112916
3.89151 0.102753
4.06071 0.0931287
4.2299 0.0842887
4.3991 0.0769964
4.5683 0.0714066
4.73749 0.0654767
4.90669 0.0594509
5.07588 0.057755
5.24508 0.0524612
5.41428 0.0497016
5.58347 0.0477489
5.75267 0.0466897
5.92186 0.0465153
6.09106 0.0445855
6.26026 0.0451761
6.42945 0.0453194
6.59865 0.0479583
6.76785 0.0513136
6.93704 0.0550848
7.10624 0.0586035
7.27543 0.0623389
7.44463 0.0731432
7.61383 0.0804746
7.78302 0.0874488
7.95222 0.105111
8.12141 0.117686
8.29061 0.1279
8.45981 0.136817
8.629 0.153734
8.7982 0.168871
8.96739 0.169795
9.13659 0.19811
9.30579 0.206276
9.47498 0.22525
9.64418 0.243871
9.81338 0.249167
9.98257 0.26766
10.1518 0.269541
10.321 0.301528
10.4902 0.312157
10.6594 0.340488
10.8286 0.266289
