# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.16642
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 1.51306
21.6571 0.497441
32.4857 0.30942
43.3142 0.248304
54.1428 0.237053
64.9713 0.199624
75.7999 0.213323
86.6284 0.206144
97.457 0.207094
108.286 0.198931
119.114 0.197765
129.943 0.206777
140.771 0.193542
151.6 0.193148
162.428 0.205063
173.257 0.19767
184.085 0.195602
194.914 0.190788
205.742 0.191003
216.571 0.197306
227.4 0.197468
238.228 0.197203
249.057 0.196316
259.885 0.195468
270.714 0.192393
281.542 0.193913
292.371 0.19315
303.199 0.197325
314.028 0.192336
324.857 0.192315
335.685 0.198446
346.514 0.190231
357.342 0.200147
368.171 0.196477
378.999 0.195514
389.828 0.19557
400.656 0.191669
411.485 0.195037
422.314 0.197717
433.142 0.197498
443.971 0.195815
454.799 0.194819
465.628 0.195894
476.456 0.194773
487.285 0.197669
498.113 0.199552
508.942 0.192193
519.771 0.199989
530.599 0.198319
541.428 0.200992
552.256 0.199225
563.085 0.200678
573.913 0.20431
584.742 0.203828
595.57 0.205681
606.399 0.206009
617.227 0.210342
628.056 0.214319
638.885 0.21624
649.713 0.220216
660.542 0.224582
671.37 0.228024
682.199 0.234504
693.027 0.239851
