# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.0694059
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 53.3913
5.41428 28.6463
8.12141 18.2764
10.8286 10.4714
13.5357 7.9188
16.2428 5.05493
18.95 4.03319
21.6571 2.68418
24.3642 1.99746
27.0714 1.6766
29.7785 1.33567
32.4857 1.10526
35.1928 0.945001
37.8999 0.809781
40.6071 0.707365
43.3142 0.58516
46.0213 0.526724
48.7285 0.47775
51.4356 0.422108
54.1428 0.387496
56.8499 0.360473
59.557 0.327474
62.2642 0.323746
64.9713 0.301936
67.6785 0.289219
70.3856 0.277649
73.0927 0.263926
75.7999 0.260432
78.507 0.252269
81.2141 0.242858
83.9213 0.238785
86.6284 0.22941
89.3356 0.228066
92.0427 0.228164
94.7498 0.224916
97.457 0.224461
100.164 0.221345
102.871 0.223933
105.578 0.215391
108.286 0.216862
110.993 0.21743
113.7 0.216023
116.407 0.211825
119.114 0.211081
121.821 0.208654
124.528 0.211445
127.235 0.208522
129.943 0.207734
132.65 0.209221
135.357 0.210595
138.064 0.208761
140.771 0.208534
143.478 0.210343
146.185 0.212056
148.893 0.214355
151.6 0.215059
154.307 0.21302
157.014 0.220865
159.721 0.222269
162.428 0.225674
165.135 0.227962
167.843 0.236807
170.55 0.241604
173.257 0.243973
