# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
57.4175
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00201995
5.41428 0.000138291
8.12141 0.00227842
10.8286 548.129
13.5357 0.00646989
16.2428 178.629
18.95 30.6184
21.6571 13.0361
24.3642 10.7477
27.0714 4.27836
29.7785 1.0194
32.4857 2.68025
35.1928 2.46443
37.8999 0.99239
40.6071 0.884005
43.3142 0.504959
46.0213 0.403769
48.7285 0.287516
51.4356 0.197432
54.1428 0.321596
56.8499 0.179811
59.557 0.257117
62.2642 0.21393
64.9713 0.223372
67.6785 0.218808
70.3856 0.211872
73.0927 0.215083
75.7999 0.209042
78.507 0.211449
81.2141 0.211742
83.9213 0.196207
86.6284 0.207416
89.3356 0.209789
92.0427 0.191151
94.7498 0.200186
97.457 0.195551
100.164 0.183685
102.871 0.197431
105.578 0.192121
108.286 0.194568
110.993 0.19664
113.7 0.193303
116.407 0.202572
119.114 0.194202
121.821 0.199744
124.528 0.198576
127.235 0.196412
129.943 0.197046
132.65 0.200046
135.357 0.195914
138.064 0.198175
140.771 0.200728
143.478 0.201128
146.185 0.2025
148.893 0.20512
151.6 0.21013
154.307 0.20808
157.014 0.211687
159.721 0.218965
162.428 0.218812
165.135 0.225363
167.843 0.230196
170.55 0.23566
173.257 0.236832
