# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
14.3961
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 21.6062
0.338392 6.13305
0.507588 3.67058
0.676785 1.79224
0.845981 1.07445
1.01518 0.68504
1.18437 0.494131
1.35357 0.394755
1.52277 0.30627
1.69196 0.222941
1.86116 0.180624
2.03035 0.143351
2.19955 0.114012
2.36875 0.0932309
2.53794 0.0854129
2.70714 0.0714802
2.87633 0.0578514
3.04553 0.053381
3.21473 0.0451252
3.38392 0.0401307
3.55312 0.0333957
3.72231 0.0291855
3.89151 0.0260506
4.06071 0.0237904
4.2299 0.0212351
4.3991 0.0186251
4.5683 0.0169713
4.73749 0.0154103
4.90669 0.0137798
5.07588 0.0122487
5.24508 0.0114531
5.41428 0.01063
5.58347 0.0100275
5.75267 0.0094598
5.92186 0.00937632
6.09106 0.00901316
6.26026 0.00972137
6.42945 0.0100707
6.59865 0.0107458
6.76785 0.0112513
6.93704 0.0133848
7.10624 0.0151963
7.27543 0.0170015
7.44463 0.0196402
7.61383 0.024894
7.78302 0.028762
7.95222 0.0353081
8.12141 0.0419336
8.29061 0.0544142
8.45981 0.0689315
8.629 0.0837292
8.7982 0.101703
8.96739 0.124201
9.13659 0.152386
9.30579 0.17741
9.47498 0.211786
9.64418 0.244329
9.81338 0.313902
9.98257 0.354884
10.1518 0.385939
10.321 0.486187
10.4902 0.477778
10.6594 0.549619
10.8286 0.174423
