# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.851865
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 140.039
1.35357 94.431
2.03035 69.7611
2.70714 49.1044
3.38392 38.3275
4.06071 27.511
4.73749 20.2829
5.41428 17.2005
6.09106 12.5292
6.76785 10.9239
7.44463 9.09027
8.12141 7.20952
8.7982 6.16215
9.47498 5.67829
10.1518 4.8604
10.8286 4.28144
11.5053 3.90509
12.1821 3.3693
12.8589 3.14218
13.5357 2.74904
14.2125 2.39671
14.8893 2.34409
15.566 2.02537
16.2428 1.84287
16.9196 1.67173
17.5964 1.55331
18.2732 1.41502
18.95 1.31755
19.6268 1.20797
20.3035 1.14933
20.9803 1.07968
21.6571 1.00193
22.3339 0.915175
23.0107 0.860812
23.6875 0.805487
24.3642 0.77752
25.041 0.720586
25.7178 0.704336
26.3946 0.645592
27.0714 0.622521
27.7482 0.59189
28.4249 0.568895
29.1017 0.545874
29.7785 0.523305
30.4553 0.498983
31.1321 0.483161
31.8089 0.474151
32.4857 0.458365
33.1624 0.43884
33.8392 0.43185
34.516 0.414584
35.1928 0.399745
35.8696 0.393412
36.5464 0.382948
37.2231 0.371479
37.8999 0.371098
38.5767 0.360213
39.2535 0.357371
39.9303 0.353235
40.6071 0.352611
41.2839 0.35353
41.9606 0.357545
42.6374 0.360236
43.3142 0.355707
