# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
2.20683
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 0.763857
21.6571 0.453324
32.4857 0.298553
43.3142 0.208089
54.1428 0.226889
64.9713 0.204336
75.7999 0.197067
86.6284 0.204364
97.457 0.191428
108.286 0.200769
119.114 0.182665
129.943 0.192599
140.771 0.187476
151.6 0.209243
162.428 0.195695
173.257 0.194837
184.085 0.1916
194.914 0.195013
205.742 0.195886
216.571 0.198703
227.4 0.192457
238.228 0.194038
249.057 0.195761
259.885 0.197333
270.714 0.204639
281.542 0.199699
292.371 0.192457
303.199 0.194381
314.028 0.195018
324.857 0.200251
335.685 0.192972
346.514 0.197118
357.342 0.191147
368.171 0.197389
378.999 0.196388
389.828 0.192469
400.656 0.19197
411.485 0.1991
422.314 0.195374
433.142 0.19713
443.971 0.195149
454.799 0.193602
465.628 0.196768
476.456 0.19541
487.285 0.195179
498.113 0.193454
508.942 0.195387
519.771 0.195304
530.599 0.198165
541.428 0.198798
552.256 0.200611
563.085 0.201839
573.913 0.203602
584.742 0.20369
595.57 0.20552
606.399 0.206162
617.227 0.209392
628.056 0.211913
638.885 0.214141
649.713 0.219985
660.542 0.224665
671.37 0.23054
682.199 0.236832
693.027 0.241012
