# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.16642
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 89.2833
1.35357 58.9882
2.03035 43.8982
2.70714 25.0058
3.38392 22.4229
4.06071 17.3348
4.73749 13.8189
5.41428 10.353
6.09106 9.54406
6.76785 7.06324
7.44463 5.78622
8.12141 5.16958
8.7982 4.28066
9.47498 3.78773
10.1518 3.40946
10.8286 2.887
11.5053 2.49939
12.1821 2.2571
12.8589 2.1225
13.5357 1.87534
14.2125 1.68746
14.8893 1.53951
15.566 1.41002
16.2428 1.29425
16.9196 1.18862
17.5964 1.08292
18.2732 1.00199
18.95 0.955409
19.6268 0.866702
20.3035 0.808347
20.9803 0.764368
21.6571 0.711884
22.3339 0.677752
23.0107 0.633968
23.6875 0.599394
24.3642 0.587375
25.041 0.547762
25.7178 0.532768
26.3946 0.505032
27.0714 0.488378
27.7482 0.469636
28.4249 0.446364
29.1017 0.426768
29.7785 0.417315
30.4553 0.404038
31.1321 0.380197
31.8089 0.378485
32.4857 0.371951
33.1624 0.364651
33.8392 0.350735
34.516 0.34717
35.1928 0.341048
35.8696 0.328769
36.5464 0.326161
37.2231 0.322147
37.8999 0.321853
38.5767 0.315032
39.2535 0.315474
39.9303 0.311369
40.6071 0.310405
41.2839 0.31311
41.9606 0.317789
42.6374 0.317985
43.3142 0.325816
