# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
17.0112
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.924353
1.35357 0.267003
2.03035 0.0790795
2.70714 0.0418116
3.38392 0.0259446
4.06071 0.0153509
4.73749 0.00991757
5.41428 0.00696066
6.09106 0.00567472
6.76785 0.00708123
7.44463 0.013719
8.12141 0.0253469
8.7982 0.058393
9.47498 0.157483
10.1518 0.352543
10.8286 0.608014
11.5053 0.329878
12.1821 0.21993
12.8589 0.145065
13.5357 0.13652
14.2125 0.261301
14.8893 0.191591
15.566 0.288594
16.2428 0.213226
16.9196 0.188964
17.5964 0.177088
18.2732 0.171263
18.95 0.187968
19.6268 0.163028
20.3035 0.16904
20.9803 0.177984
21.6571 0.181742
22.3339 0.188014
23.0107 0.219406
23.6875 0.212515
24.3642 0.226033
25.041 0.202544
25.7178 0.215724
26.3946 0.2013
27.0714 0.196313
27.7482 0.185174
28.4249 0.185305
29.1017 0.192095
29.7785 0.190341
30.4553 0.197103
31.1321 0.192349
31.8089 0.200801
32.4857 0.200548
33.1624 0.20367
33.8392 0.20307
34.516 0.203376
35.1928 0.201111
35.8696 0.203409
36.5464 0.202915
37.2231 0.204188
37.8999 0.204171
38.5767 0.208948
39.2535 0.20725
39.9303 0.217
40.6071 0.221432
41.2839 0.222391
41.9606 0.229039
42.6374 0.234141
43.3142 0.236882
