# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
6.02656
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 1.31271
21.6571 0.194292
32.4857 0.171769
43.3142 0.167598
54.1428 0.197381
64.9713 0.187163
75.7999 0.200255
86.6284 0.178087
97.457 0.184752
108.286 0.208805
119.114 0.193593
129.943 0.188773
140.771 0.196658
151.6 0.202935
162.428 0.199055
173.257 0.204648
184.085 0.192343
194.914 0.205981
205.742 0.193765
216.571 0.19651
227.4 0.19693
238.228 0.195869
249.057 0.189999
259.885 0.188533
270.714 0.194899
281.542 0.198024
292.371 0.191132
303.199 0.194946
314.028 0.194243
324.857 0.194317
335.685 0.193317
346.514 0.195997
357.342 0.194065
368.171 0.198311
378.999 0.193935
389.828 0.194848
400.656 0.194364
411.485 0.194125
422.314 0.196036
433.142 0.195589
443.971 0.194673
454.799 0.196608
465.628 0.19839
476.456 0.194865
487.285 0.198629
498.113 0.197076
508.942 0.199857
519.771 0.201811
530.599 0.200695
541.428 0.199587
552.256 0.199348
563.085 0.203192
573.913 0.203237
584.742 0.206325
595.57 0.205589
606.399 0.207168
617.227 0.211755
628.056 0.21199
638.885 0.215702
649.713 0.221242
660.542 0.224531
671.37 0.229258
682.199 0.236828
693.027 0.239737
