# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
3.38877
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 2.17037
5.41428 1.18013
8.12141 0.8714
10.8286 0.46998
13.5357 0.420206
16.2428 0.358605
18.95 0.29893
21.6571 0.272045
24.3642 0.261804
27.0714 0.245114
29.7785 0.223141
32.4857 0.206742
35.1928 0.204947
37.8999 0.210851
40.6071 0.199924
43.3142 0.203108
46.0213 0.204286
48.7285 0.198501
51.4356 0.196659
54.1428 0.196431
56.8499 0.194997
59.557 0.198173
62.2642 0.199547
64.9713 0.20373
67.6785 0.203019
70.3856 0.192128
73.0927 0.194715
75.7999 0.194063
78.507 0.194892
81.2141 0.200781
83.9213 0.192665
86.6284 0.200917
89.3356 0.199487
92.0427 0.195736
94.7498 0.197378
97.457 0.19554
100.164 0.200972
102.871 0.196784
105.578 0.191734
108.286 0.196057
110.993 0.194266
113.7 0.19585
116.407 0.195322
119.114 0.195143
121.821 0.196473
124.528 0.196852
127.235 0.19532
129.943 0.19603
132.65 0.203581
135.357 0.199426
138.064 0.201476
140.771 0.200099
143.478 0.200753
146.185 0.206945
148.893 0.20504
151.6 0.207714
154.307 0.209345
157.014 0.212175
159.721 0.216452
162.428 0.219666
165.135 0.225179
167.843 0.230036
170.55 0.234319
173.257 0.241784
