# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
3.38877
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 0.539676
21.6571 0.36918
32.4857 0.183875
43.3142 0.186048
54.1428 0.197781
64.9713 0.182226
75.7999 0.196782
86.6284 0.202291
97.457 0.185401
108.286 0.20031
119.114 0.194668
129.943 0.199709
140.771 0.188492
151.6 0.192163
162.428 0.196038
173.257 0.205735
184.085 0.192089
194.914 0.198289
205.742 0.191623
216.571 0.195289
227.4 0.191568
238.228 0.19423
249.057 0.190717
259.885 0.196175
270.714 0.196864
281.542 0.193146
292.371 0.194423
303.199 0.190383
314.028 0.193584
324.857 0.196597
335.685 0.197582
346.514 0.195092
357.342 0.193695
368.171 0.189465
378.999 0.195894
389.828 0.195647
400.656 0.197444
411.485 0.196222
422.314 0.197266
433.142 0.193481
443.971 0.196892
454.799 0.19343
465.628 0.19628
476.456 0.194846
487.285 0.198954
498.113 0.198977
508.942 0.196299
519.771 0.198574
530.599 0.199889
541.428 0.199867
552.256 0.199828
563.085 0.199242
573.913 0.204028
584.742 0.205719
595.57 0.208338
606.399 0.209672
617.227 0.209618
628.056 0.213604
638.885 0.216855
649.713 0.219838
660.542 0.224043
671.37 0.227829
682.199 0.236234
693.027 0.242122
