# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.156669
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 7.10163
21.6571 2.18779
32.4857 0.896477
43.3142 0.566463
54.1428 0.331304
64.9713 0.253109
75.7999 0.248531
86.6284 0.236943
97.457 0.221009
108.286 0.210777
119.114 0.206724
129.943 0.199549
140.771 0.202072
151.6 0.199238
162.428 0.21389
173.257 0.199952
184.085 0.194895
194.914 0.201698
205.742 0.195803
216.571 0.201393
227.4 0.197958
238.228 0.20529
249.057 0.1977
259.885 0.194464
270.714 0.195474
281.542 0.19967
292.371 0.193426
303.199 0.196352
314.028 0.197921
324.857 0.196285
335.685 0.196002
346.514 0.1925
357.342 0.192223
368.171 0.192083
378.999 0.195838
389.828 0.194436
400.656 0.19339
411.485 0.193378
422.314 0.197619
433.142 0.190844
443.971 0.198652
454.799 0.197714
465.628 0.195079
476.456 0.196967
487.285 0.197979
498.113 0.196648
508.942 0.197106
519.771 0.200625
530.599 0.19771
541.428 0.201222
552.256 0.201566
563.085 0.201746
573.913 0.205577
584.742 0.201765
595.57 0.206279
606.399 0.207644
617.227 0.206246
628.056 0.213239
638.885 0.215357
649.713 0.220055
660.542 0.225053
671.37 0.230582
682.199 0.23518
693.027 0.238979
