# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.712153
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 170.965
1.35357 112.966
2.03035 79.5553
2.70714 60.496
3.38392 45.3179
4.06071 34.0564
4.73749 25.4885
5.41428 20.3306
6.09106 14.5321
6.76785 11.6236
7.44463 10.3512
8.12141 8.16462
8.7982 6.84546
9.47498 5.65657
10.1518 5.18361
10.8286 4.60204
11.5053 4.19268
12.1821 3.70584
12.8589 3.19654
13.5357 2.95985
14.2125 2.75035
14.8893 2.43107
15.566 2.20226
16.2428 1.97251
16.9196 1.84887
17.5964 1.68295
18.2732 1.52216
18.95 1.43478
19.6268 1.33277
20.3035 1.2283
20.9803 1.17791
21.6571 1.11251
22.3339 1.01457
23.0107 0.950592
23.6875 0.912605
24.3642 0.856424
25.041 0.815831
25.7178 0.764283
26.3946 0.729889
27.0714 0.689074
27.7482 0.655752
28.4249 0.62853
29.1017 0.589155
29.7785 0.569817
30.4553 0.547465
31.1321 0.526539
31.8089 0.506411
32.4857 0.493496
33.1624 0.470807
33.8392 0.453464
34.516 0.438848
35.1928 0.426226
35.8696 0.412307
36.5464 0.397635
37.2231 0.395328
37.8999 0.390805
38.5767 0.382362
39.2535 0.377964
39.9303 0.376565
40.6071 0.364055
41.2839 0.371365
41.9606 0.372623
42.6374 0.370613
43.3142 0.37546
