# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.156669
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 501.045
1.35357 244.088
2.03035 172.973
2.70714 135.226
3.38392 93.1038
4.06071 69.7973
4.73749 47.2049
5.41428 42.1023
6.09106 34.7815
6.76785 26.672
7.44463 22.3725
8.12141 20.5678
8.7982 16.261
9.47498 13.4919
10.1518 12.6702
10.8286 11.3332
11.5053 9.86321
12.1821 8.28334
12.8589 7.68575
13.5357 6.97745
14.2125 6.12553
14.8893 5.5216
15.566 5.15072
16.2428 4.55818
16.9196 4.07877
17.5964 3.90098
18.2732 3.62122
18.95 3.22104
19.6268 2.99102
20.3035 2.75481
20.9803 2.61395
21.6571 2.45086
22.3339 2.19966
23.0107 2.09887
23.6875 1.97609
24.3642 1.87558
25.041 1.71255
25.7178 1.60574
26.3946 1.49843
27.0714 1.43429
27.7482 1.34752
28.4249 1.28611
29.1017 1.22311
29.7785 1.15158
30.4553 1.10398
31.1321 1.05771
31.8089 1.00152
32.4857 0.95275
33.1624 0.921044
33.8392 0.868863
34.516 0.83944
35.1928 0.812421
35.8696 0.771602
36.5464 0.748814
37.2231 0.727052
37.8999 0.706067
38.5767 0.681185
39.2535 0.664467
39.9303 0.65398
40.6071 0.639535
41.2839 0.621508
41.9606 0.627537
42.6374 0.625255
43.3142 0.61469
