# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.712153
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 4.65039
21.6571 0.977625
32.4857 0.424684
43.3142 0.312793
54.1428 0.260299
64.9713 0.196983
75.7999 0.215894
86.6284 0.211166
97.457 0.192546
108.286 0.19827
119.114 0.197524
129.943 0.19394
140.771 0.190294
151.6 0.200675
162.428 0.197115
173.257 0.19596
184.085 0.208753
194.914 0.20039
205.742 0.194948
216.571 0.200901
227.4 0.200021
238.228 0.190056
249.057 0.197343
259.885 0.188797
270.714 0.193911
281.542 0.194048
292.371 0.195486
303.199 0.195134
314.028 0.191066
324.857 0.197478
335.685 0.198316
346.514 0.195995
357.342 0.197375
368.171 0.195991
378.999 0.192851
389.828 0.196121
400.656 0.19758
411.485 0.19933
422.314 0.193439
433.142 0.198023
443.971 0.196499
454.799 0.194282
465.628 0.199076
476.456 0.196474
487.285 0.193619
498.113 0.200977
508.942 0.196533
519.771 0.199567
530.599 0.199637
541.428 0.20068
552.256 0.203434
563.085 0.201373
573.913 0.204216
584.742 0.203659
595.57 0.201784
606.399 0.2049
617.227 0.209815
628.056 0.21191
638.885 0.216515
649.713 0.222082
660.542 0.22391
671.37 0.228841
682.199 0.236893
693.027 0.239758
