# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
6.02656
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 107.451
0.338392 27.5961
0.507588 18.7055
0.676785 9.56813
0.845981 5.84835
1.01518 3.99028
1.18437 2.97302
1.35357 2.50191
1.52277 1.96519
1.69196 1.5888
1.86116 1.3293
2.03035 1.12961
2.19955 0.952513
2.36875 0.780958
2.53794 0.709601
2.70714 0.658118
2.87633 0.563254
3.04553 0.534795
3.21473 0.474072
3.38392 0.440528
3.55312 0.404426
3.72231 0.358058
3.89151 0.342023
4.06071 0.313322
4.2299 0.278368
4.3991 0.268295
4.5683 0.250963
4.73749 0.232732
4.90669 0.223194
5.07588 0.209847
5.24508 0.206923
5.41428 0.195141
5.58347 0.186721
5.75267 0.181422
5.92186 0.179852
6.09106 0.175312
6.26026 0.179751
6.42945 0.176798
6.59865 0.180422
6.76785 0.182098
6.93704 0.178787
7.10624 0.186123
7.27543 0.191296
7.44463 0.194543
7.61383 0.19882
7.78302 0.212668
7.95222 0.213741
8.12141 0.218896
8.29061 0.229275
8.45981 0.234367
8.629 0.247976
8.7982 0.25004
8.96739 0.250277
9.13659 0.253445
9.30579 0.260839
9.47498 0.272809
9.64418 0.27082
9.81338 0.279623
9.98257 0.28986
10.1518 0.295825
10.321 0.305956
10.4902 0.316364
10.6594 0.33573
10.8286 0.31961
