# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
41.6851
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 2.7537
0.338392 0.827689
0.507588 0.468727
0.676785 0.224719
0.845981 0.138619
1.01518 0.0879033
1.18437 0.0602001
1.35357 0.0476322
1.52277 0.0374218
1.69196 0.0261756
1.86116 0.0214135
2.03035 0.017142
2.19955 0.01365
2.36875 0.0114224
2.53794 0.00988701
2.70714 0.00841809
2.87633 0.00685389
3.04553 0.00630294
3.21473 0.00533036
3.38392 0.00456029
3.55312 0.00378362
3.72231 0.00350103
3.89151 0.00313724
4.06071 0.00278901
4.2299 0.00252238
4.3991 0.00216942
4.5683 0.00202555
4.73749 0.00177499
4.90669 0.00161265
5.07588 0.00146793
5.24508 0.00135472
5.41428 0.00116773
5.58347 0.00104264
5.75267 0.00100423
5.92186 0.000970788
6.09106 0.00096109
6.26026 0.00101248
6.42945 0.00103605
6.59865 0.00111998
6.76785 0.00123952
6.93704 0.00135796
7.10624 0.00152196
7.27543 0.00170465
7.44463 0.00208095
7.61383 0.00227951
7.78302 0.0028904
7.95222 0.00364559
8.12141 0.00449701
8.29061 0.00555294
8.45981 0.00723066
8.629 0.0097562
8.7982 0.01232
8.96739 0.0163569
9.13659 0.0209696
9.30579 0.0310091
9.47498 0.0419624
9.64418 0.0660179
9.81338 0.111623
9.98257 0.146272
10.1518 0.228683
10.321 0.531178
10.4902 1.05227
10.6594 0.639309
10.8286 4.49123
