# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.35314
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 301.09
1.35357 157.384
2.03035 129.792
2.70714 89.566
3.38392 58.2558
4.06071 52.1027
4.73749 35.3279
5.41428 28.259
6.09106 23.6379
6.76785 18.5394
7.44463 14.789
8.12141 13.2092
8.7982 10.9934
9.47498 9.88031
10.1518 8.55769
10.8286 7.5708
11.5053 6.82707
12.1821 5.85505
12.8589 5.27003
13.5357 4.81787
14.2125 4.34198
14.8893 3.99723
15.566 3.58473
16.2428 3.29094
16.9196 3.00944
17.5964 2.70984
18.2732 2.52195
18.95 2.29764
19.6268 2.22878
20.3035 2.0734
20.9803 1.88727
21.6571 1.75438
22.3339 1.65896
23.0107 1.53452
23.6875 1.46193
24.3642 1.36944
25.041 1.28092
25.7178 1.19813
26.3946 1.14318
27.0714 1.09536
27.7482 1.01775
28.4249 0.997834
29.1017 0.933411
29.7785 0.878891
30.4553 0.838264
31.1321 0.814923
31.8089 0.774739
32.4857 0.73352
33.1624 0.711538
33.8392 0.680491
34.516 0.64656
35.1928 0.631823
35.8696 0.609209
36.5464 0.594165
37.2231 0.567749
37.8999 0.557426
38.5767 0.536979
39.2535 0.528278
39.9303 0.52422
40.6071 0.506858
41.2839 0.505529
41.9606 0.49969
42.6374 0.509614
43.3142 0.496874
