# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
3.38877
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 15.1912
1.35357 7.5583
2.03035 5.06001
2.70714 2.93521
3.38392 2.4445
4.06071 1.92785
4.73749 1.5025
5.41428 1.27911
6.09106 1.14358
6.76785 1.02593
7.44463 0.95916
8.12141 0.83216
8.7982 0.771412
9.47498 0.657019
10.1518 0.619075
10.8286 0.593075
11.5053 0.532088
12.1821 0.5206
12.8589 0.461211
13.5357 0.443327
14.2125 0.421327
14.8893 0.396494
15.566 0.393063
16.2428 0.370366
16.9196 0.346315
17.5964 0.332732
18.2732 0.319147
18.95 0.302743
19.6268 0.300941
20.3035 0.289127
20.9803 0.287367
21.6571 0.273394
22.3339 0.272112
23.0107 0.262995
23.6875 0.261482
24.3642 0.255657
25.041 0.244446
25.7178 0.246312
26.3946 0.241901
27.0714 0.23915
27.7482 0.236219
28.4249 0.235243
29.1017 0.23159
29.7785 0.227554
30.4553 0.228428
31.1321 0.225921
31.8089 0.225103
32.4857 0.221302
33.1624 0.217545
33.8392 0.220593
34.516 0.222381
35.1928 0.218996
35.8696 0.220135
36.5464 0.21956
37.2231 0.218738
37.8999 0.221592
38.5767 0.225206
39.2535 0.223522
39.9303 0.227849
40.6071 0.229597
41.2839 0.236043
41.9606 0.23901
42.6374 0.250015
43.3142 0.252331
